0.5726856148185133,0.26765952700004103,0.13916941195061042,0.11854610560372938,0.11310435798432782,0.1954250998835959,0.19823584030799213,0.16711325020011217,0.17920738903560313,0.22874685061678565,0.2883075494164918,0.3171515831449186,0.3237141569181793,0.37623569715329197,0.3888020501489685,0.4289877943211064,0.552535529730249,0.5855964870212861,0.7452749876367036,0.7336915871004894,0.7621088630117396,0.8444081484009643,0.8769691509338359,0.8655704986403979,0.8184326823843234,0.7486443682687012,0.9686530457865421,0.9178331420632895,0.9478731350340491,0.9502142734856206,0.951886523794138,0.9590531582265286,0.7417405547581855,0.696858052243284,0.9870327741077601,0.9971091145717323,0.996836099238299,0.9956903070340092,0.9956020933285367,0.995645964484149,1.,"","","","","","","","","","","","","","","","",""
"","","","","","","",0.9149881349927942,0.8299262240584052,0.5247840421218789,0.4059539774061188,0.2626812028490359,0.29265761620004516,0.24461375777474126,0.23734274897074106,0.2530016123752943,0.30861396382757295,0.3412205932551563,0.3284871038299349,0.32497289966947,0.32547630162816943,0.3028854101277385,0.29209755582773317,0.2899701529028713,0.2574487159523785,0.26828384269609085,0.2511473622200152,0.27299062517223005,0.31168717083351355,0.3056085899667675,0.2696828412413238,0.20084833615670128,0.1143354859790033,0.1309153632445843,0.1970458004665245,0.2634245514280295,0.29560536168761864,0.3598801247017748,0.4554470989595493,0.45833116212132774,0.5280411747625188,0.5648416814738892,0.5645519753262382,0.7009779440976883,0.8399737518077778,0.8100174387776001,0.1291028891889553,0.,0.38139304561048587,0.6386839696300683,1.,1.,1.,1.,1.,"","",""
0.495263947191147,0.0528695448305096,0.062411446793488284,0.0712784108989113,0.06353108575755664,0.08787986785799065,0.12166107834453692,0.2056942910524045,0.37190477838996655,0.3630161112556147,0.38127723845106987,0.4104429842608188,0.4060200462625416,0.41441936928892026,0.4700121818167149,0.505321622511034,0.5813997686740531,0.6836298790265148,0.8057572673785472,0.8914520482131302,0.8944033957415447,0.8530264773870033,0.7987805641949599,0.7500145947651575,0.6315041916457983,0.6866696149851826,0.6109758277095798,0.5550820798910095,0.6568033393331888,0.8811168088508979,0.879303827365208,0.9631028278797322,0.9072373301834443,0.9604964013707532,0.9725162141513903,0.9988780929690021,0.9988780929690021,0.9988780929690021,0.9988780929690021,0.9988780929690022,"","","","","","","","","","","","","","","","","",""
0.36424313902234395,0.33031668426865635,0.3601069266427945,0.32214916987100733,0.32097474236848356,0.3611671884176552,0.3450579145631322,0.3913868726677968,0.40060459951672145,0.4719586069335824,0.5704598504528186,0.6537219846842144,0.6579425728720634,0.7974956085639078,0.7709791351210177,0.7234496672151086,0.8165485067086807,0.894060985811374,0.9932302856904641,0.9988984095347393,0.9982173451135077,0.9997073759461944,1.,1.,1.,0.9999999999999999,1.,1.,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
0.18555431796301436,0.49945550460110943,0.5256505524319361,0.29638166718863473,0.31029375498227674,0.2146489952888707,0.14604979133309554,0.2740281766021124,0.17466386734175407,0.14772749635122046,0.24840011017468033,0.26667065150621744,0.3395523220984014,0.34552906049983917,0.3703810510114522,0.34779557030573727,0.38222340618742556,0.36879283669854374,0.4310677142576167,0.6575000453057424,0.7458971588673413,0.7642669661019038,0.7609344571867895,0.7797935824469746,0.7171002493356532,0.6154911387181545,0.5944340288108826,0.5071947349789396,0.38098048905599136,0.5003176051538092,0.5205118339851461,0.4313850216328641,0.3653260201357545,0.3469970539498322,0.38469310487859065,0.4504600265303817,0.551556159368365,0.5435578725642438,0.6583776286362842,0.7390681391825724,0.7633913125782522,0.8091524964146646,0.7300073749277456,0.7006286024798727,0.7132619032508626,0.7291863721692481,0.7503856798181087,0.4876832990353463,0.5029687136905394,0.3693666020808695,0.13045794522922627,0.6590449665333994,0.,0.,0.,0.,"",""
0.5882574695903574,0.6383650095239808,0.45488650604539077,0.3807462736184413,0.45082502333457525,0.44255632466766875,0.5436776697592741,0.5681453517797628,0.621443706685941,0.6456407794810114,0.5372508548917698,0.5045107839794274,0.4815710809866908,0.46586846539685234,0.4441524324803261,0.3992626156140607,0.4114458031003312,0.46521481762945577,0.49996048762350576,0.4964271906760037,0.5940266153068481,0.5830089205954556,0.5848532821278932,0.5546118163534871,0.5298621634816995,0.38809519898291667,0.2729250355589773,0.17999197335154096,0.20949325814164138,0.23572404469453176,0.2412142439956791,0.2178000445440629,0.1166732258787238,0.09892309614820864,0.11717737504382866,0.11907986515040815,0.0840070399195403,0.06512749499926336,0.11925045590050413,0.13583660342118462,0.11829699600288618,0.10638064773889824,0.12140597344556853,0.1666185886226947,0.19248804877944073,0.21779383043233952,0.2657250656929816,0.318794159729454,0.31947182526743706,0.2735820241811322,0.18055404764080213,0.3145496674164487,0.41207380552168826,0.39934059969128594,0.5102450811294136,0.6762795389537752,1.,""
"","","","","","","","","","",0.,0.,0.0009331301505733046,0.03196709878956467,0.08390215120744855,0.1446495328981599,0.12991402922761036,0.14978805079065047,0.1541132674458027,0.15872402739669986,0.18252717639641786,0.16132364819932382,0.15314369250868154,0.17561622102603475,0.2585551891508976,0.2483406112411946,0.20690608227105659,0.19979743377607484,0.22951908962735293,0.2538360828762532,0.2566238827674785,0.34613856189598485,0.3304017775409192,0.4080715180896655,0.45137979923720734,0.46316409222795546,0.4401840512705701,0.47702880640242,0.495611660356929,0.39349290287758026,0.40492048649121276,0.6219259053086326,0.7592519973378659,0.7599168502360764,0.4866405910473706,0.1904761904761905,0.19047619047619047,"","","","","","","","","","",""
0.9316905911561159,0.6183917810499586,0.6270825804035917,0.4467832331510218,0.3265096086893497,0.42906934192137836,0.5644977319110666,0.6103840154543991,0.6721884346536307,0.730558207256702,0.7385406863839087,0.7542222707193248,0.6813776369560886,0.6234893768660984,0.5699441011674472,0.5367743676423472,0.590246595193,0.6807206598456331,0.8001269766936143,0.8377249090815717,0.9033383012541006,0.910753209458221,0.9205010311141136,0.9256152243758968,0.9388573622326246,0.97963230400204,0.9556407594251197,0.9157070689072728,0.8824072059259713,0.8323893682154617,0.8363490366362951,0.822153816935463,0.8182006481484703,0.9400462190759993,0.9607516444825148,0.9675196145405685,0.8742421733660796,0.3597802106872754,0.32473755303177027,0.3277470954876962,0.3730936912693915,0.4357970631971151,0.5392270710637616,0.5960244794110487,0.3777393666275696,0.,0.,0.,0.,0.,"","","","","","","",""
"","","","","","","","","",0.6934983845914972,0.5060128907173326,0.5235134539193992,0.43168115348305075,0.18259863655875921,0.1348814950777574,0.12666687498964688,0.12395191890169456,0.14409735399915302,0.1729649214992422,0.18040749590877805,0.14793335691538043,0.11596550338845123,0.10854570002828937,0.13095182907595188,0.3919550864502053,0.5422279176756871,0.656879422463113,0.6596775461375167,0.45840313827941365,0.3848355704204294,0.2472890686545102,0.3270671322795983,0.2869297334258517,0.26957586551577983,0.18056861301615657,0.13762544771866103,0.16562373918273646,0.16358763627937176,0.15691226470683575,0.12642147858219097,0.06489618566785041,0.2481117382421611,0.9328401270597781,0.9903654117642343,1.,1.,1.,"","","","","","","","","","",""
"","","","","",0.785912656579739,0.6083236246412604,0.8906785309597873,0.9287810252549357,0.8813323629447132,0.7330180282916123,0.6803094124926198,0.5458506433777518,0.6384922482094103,0.7088340192417554,0.7908797105306788,0.8007426863327043,0.7963160790992156,0.833741426209703,0.8146130180580993,0.7741124103185997,0.7640125767353825,0.7430105679398706,0.865460056928318,0.8314582563771575,0.70754769982158,0.665866887563865,0.6535169894096756,0.8371201046297233,0.8462543556809411,0.9934035848784218,1.,1.,1.,1.,1.,1.,1.,1.,0.9999999999999999,"","","","",0.9999999999999999,1.,1.,1.,1.,1.,0.9999999999999999,"","","","","","",""
